Date,Block,Primary Type,Description,Location Description,Ward,Community Area,Year,Location
09/18/2016 10:15:00 AM,003XX N CENTRAL PARK AVE,MOTOR VEHICLE THEFT,THEFT/RECOVERY: AUTOMOBILE,STREET,28.0,27.0,2016,"(41.886560206, -87.716062887)"
09/18/2016 04:30:00 PM,001XX E ERIE ST,MOTOR VEHICLE THEFT,AUTOMOBILE,RESTAURANT,42.0,8.0,2016,"(41.894148934, -87.623601811)"
09/18/2016 11:00:00 AM,042XX W LAKE ST,MOTOR VEHICLE THEFT,ATT: AUTOMOBILE,STREET,28.0,26.0,2016,"(41.885794778, -87.731615614)"
09/18/2016 07:30:00 PM,001XX N KEELER AVE,MOTOR VEHICLE THEFT,ATT: AUTOMOBILE,STREET,28.0,26.0,2016,"(41.882614526, -87.730631915)"
09/18/2016 02:00:00 PM,006XX W 47TH ST,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,11.0,61.0,2016,"(41.808928247, -87.641959032)"
09/18/2016 03:00:00 AM,007XX W BELMONT AVE,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,44.0,6.0,2016,"(41.939989706, -87.648660636)"
09/18/2016 04:00:00 PM,002XX N MAYFIELD AVE,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,29.0,25.0,2016,"(41.884607642, -87.771938195)"
09/18/2016 11:25:00 PM,048XX S LAFLIN ST,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,20.0,61.0,2016,"(41.806247973, -87.662472895)"
09/18/2016 08:00:00 PM,043XX W WEST END AVE,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,28.0,26.0,2016,"(41.883265732, -87.733934516)"
09/18/2016 10:00:00 PM,017XX S WABASH AVE,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,3.0,33.0,2016,"(41.858543875, -87.625625508)"
09/18/2016 10:00:00 PM,030XX N HAMLIN AVE,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,30.0,21.0,2016,"(41.935915005, -87.721658775)"
09/18/2016 09:25:00 PM,013XX E 64TH ST,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,20.0,42.0,2016,"(41.778752596, -87.592296944)"
09/18/2016 07:30:00 PM,029XX W BIRCHWOOD AVE,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,50.0,2.0,2016,"(42.017444545, -87.702761524)"
09/18/2016 01:30:00 PM,015XX W WALTON ST,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,27.0,24.0,2016,"(41.898821419, -87.666008144)"
09/18/2016 09:00:00 PM,077XX S COLES AVE,MOTOR VEHICLE THEFT,AUTOMOBILE,VEHICLE NON-COMMERCIAL,7.0,43.0,2016,"(41.755902933, -87.554440264)"
09/18/2016 04:00:00 PM,027XX S KEELER AVE,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,22.0,30.0,2016,"(41.841586577, -87.729339943)"
09/18/2016 07:00:00 PM,059XX S WENTWORTH AVE,MOTOR VEHICLE THEFT,"TRUCK, BUS, MOTOR HOME",STREET,20.0,68.0,2016,"(41.786906022, -87.630308046)"
09/18/2016 11:30:00 PM,097XX S WINSTON AVE,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,21.0,73.0,2016,"(41.717154056, -87.65915875)"
09/18/2016 07:00:00 PM,036XX W GRENSHAW ST,MOTOR VEHICLE THEFT,ATT: AUTOMOBILE,STREET,24.0,29.0,2016,"(41.867185658, -87.71654668)"
09/18/2016 05:30:00 PM,046XX N MARINE DR,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,46.0,3.0,2016,"(41.965972307, -87.648731817)"
09/18/2016 09:00:00 PM,082XX S DREXEL AVE,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,8.0,44.0,2016,"(41.74505265, -87.602582077)"
09/18/2016 09:30:00 AM,049XX W FULLERTON AVE,MOTOR VEHICLE THEFT,AUTOMOBILE,GAS STATION,31.0,19.0,2016,"(41.924198765, -87.74937447)"
09/18/2016 04:00:00 PM,015XX W 73RD ST,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,17.0,67.0,2016,"(41.761288621, -87.66253455)"
09/18/2016 02:00:00 AM,043XX S KILDARE BLVD,MOTOR VEHICLE THEFT,"TRUCK, BUS, MOTOR HOME",OTHER,14.0,57.0,2016,"(41.813926326, -87.731294646)"
09/18/2016 05:00:00 AM,075XX S RHODES AVE,MOTOR VEHICLE THEFT,THEFT/RECOVERY: AUTOMOBILE,STREET,6.0,69.0,2016,"(41.75801796, -87.611458525)"
09/18/2016 09:53:00 PM,039XX W CHICAGO AVE,MOTOR VEHICLE THEFT,AUTOMOBILE,PARKING LOT/GARAGE(NON.RESID.),27.0,23.0,2016,"(41.895374754, -87.725329398)"
09/17/2016 10:30:00 PM,026XX W DIVISION ST,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,26.0,24.0,2016,"(41.902962958, -87.692593506)"
09/17/2016 03:30:00 PM,0000X N KILDARE AVE,MOTOR VEHICLE THEFT,THEFT/RECOVERY: AUTOMOBILE,STREET,28.0,26.0,2016,"(41.881093106, -87.733040456)"
09/17/2016 08:00:00 PM,022XX S HOMAN AVE,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,22.0,30.0,2016,"(41.850973471, -87.710103021)"
09/09/2016 10:00:00 PM,001XX E WACKER DR,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,42.0,32.0,2016,"(41.888189539, -87.623777956)"
09/14/2016 10:00:00 PM,026XX N CENTRAL PARK AVE,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,35.0,22.0,2016,"(41.929375971, -87.717123924)"
09/17/2016 12:00:00 PM,014XX S AVERS AVE,MOTOR VEHICLE THEFT,ATT: AUTOMOBILE,ALLEY,24.0,29.0,2016,"(41.861717546, -87.721386272)"
08/31/2016 04:00:00 PM,070XX W BYRON ST,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,38.0,17.0,2016,"(41.950811435, -87.802928478)"
09/14/2016 12:00:00 PM,084XX S PEORIA ST,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,21.0,71.0,2016,"(41.74098572, -87.646191259)"
09/14/2016 07:40:00 PM,049XX N MARINE DR,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,48.0,3.0,2016,"(41.971852622, -87.650489142)"
09/05/2016 07:00:00 AM,059XX S ELIZABETH ST,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,16.0,67.0,2016,"(41.786115638, -87.655881051)"
09/15/2016 12:00:00 PM,056XX W DIVISION ST,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,29.0,25.0,2016,"(41.902137003, -87.766175449)"
09/19/2016 12:30:00 AM,014XX S WESTERN AVE,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,28.0,28.0,2016,"(41.862736104, -87.685928422)"
09/19/2016 06:30:00 AM,002XX E PEARSON ST,MOTOR VEHICLE THEFT,AUTOMOBILE,PARKING LOT/GARAGE(NON.RESID.),42.0,8.0,2016,"(41.897628634, -87.620944369)"
09/19/2016 02:00:00 AM,058XX S CALUMET AVE,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,20.0,40.0,2016,"(41.788495114, -87.617445696)"
09/19/2016 02:50:00 AM,036XX W HARRISON ST,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,24.0,27.0,2016,"(41.873559064, -87.716268776)"
09/19/2016 01:00:00 AM,024XX N FRANCISCO AVE,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,35.0,22.0,2016,"(41.925865649, -87.699893884)"
09/19/2016 10:30:00 AM,094XX S VERNON AVE,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,9.0,49.0,2016,"(41.723001811, -87.612964188)"
09/19/2016 02:15:00 PM,011XX S CANAL ST,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,2.0,28.0,2016,"(41.868034106, -87.639215155)"
09/19/2016 09:30:00 AM,008XX N WESTERN AVE,MOTOR VEHICLE THEFT,AUTOMOBILE,GAS STATION,32.0,24.0,2016,"(41.896358373, -87.686859824)"
09/19/2016 07:00:00 PM,012XX N MASON AVE,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,29.0,25.0,2016,"(41.90298857, -87.774183292)"
09/19/2016 06:30:00 AM,114XX S HALE AVE,MOTOR VEHICLE THEFT,AUTOMOBILE,OTHER,19.0,75.0,2016,"(41.685519036, -87.671713199)"
09/19/2016 07:50:00 PM,049XX W IOWA ST,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,37.0,25.0,2016,"(41.896809705, -87.749062075)"
09/19/2016 11:00:00 PM,029XX N MARMORA AVE,MOTOR VEHICLE THEFT,ATT: AUTOMOBILE,STREET,30.0,19.0,2016,"(41.933682824, -87.773621266)"
09/19/2016 11:00:00 PM,104XX S CLAREMONT AVE,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,19.0,72.0,2016,"(41.703862041, -87.680328742)"
09/19/2016 09:30:00 PM,046XX S KEDZIE AVE,MOTOR VEHICLE THEFT,AUTOMOBILE,ALLEY,14.0,58.0,2016,"(41.809334415, -87.704021676)"
09/19/2016 10:30:00 AM,010XX N MENARD AVE,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,29.0,25.0,2016,"(41.899087025, -87.770408235)"
09/19/2016 02:00:00 PM,054XX S MAY ST,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,16.0,61.0,2016,"(41.795551327, -87.65369869)"
09/19/2016 02:00:00 PM,055XX W MONROE ST,MOTOR VEHICLE THEFT,AUTOMOBILE,RESIDENTIAL YARD (FRONT/BACK),29.0,25.0,2016,"(41.879269582, -87.76348045)"
09/19/2016 08:00:00 PM,078XX S EGGLESTON AVE,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,17.0,69.0,2016,"(41.751396505, -87.635533109)"
09/19/2016 09:15:00 AM,004XX S SPAULDING AVE,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,28.0,27.0,2016,"(41.874891655, -87.70844972)"
09/19/2016 08:00:00 PM,024XX S ALBANY AVE,MOTOR VEHICLE THEFT,THEFT/RECOVERY: AUTOMOBILE,STREET,12.0,30.0,2016,"(41.847422998, -87.702672247)"
09/19/2016 03:00:00 PM,053XX N NORTHWEST HWY,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,45.0,11.0,2016,"(41.978277934, -87.77395176)"
09/19/2016 12:00:00 PM,069XX N WAYNE AVE,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,49.0,1.0,2016,"(42.007137841, -87.66500976)"
09/19/2016 10:00:00 AM,027XX E 86TH ST,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,7.0,46.0,2016,"(41.739124616, -87.557328787)"
09/19/2016 07:00:00 AM,070XX N SHERIDAN RD,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,49.0,1.0,2016,"(42.010097223, -87.662384694)"
09/20/2016 03:30:00 AM,019XX W HUBBARD ST,MOTOR VEHICLE THEFT,THEFT/RECOVERY: AUTOMOBILE,STREET,27.0,24.0,2016,"(41.889763346, -87.674678054)"
09/20/2016 12:30:00 AM,034XX N NATOMA AVE,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,36.0,17.0,2016,"(41.942361308, -87.792199396)"
09/20/2016 12:01:00 AM,015XX E 61ST ST,MOTOR VEHICLE THEFT,AUTOMOBILE,VEHICLE NON-COMMERCIAL,5.0,42.0,2016,"(41.783830638, -87.587380249)"
09/20/2016 09:00:00 AM,028XX S TRUMBULL AVE,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,22.0,30.0,2016,"(41.840322451, -87.711017413)"
09/20/2016 06:00:00 AM,002XX W 33RD ST,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,11.0,34.0,2016,"(41.834584732, -87.632498259)"
09/20/2016 03:00:00 PM,035XX W FLOURNOY ST,MOTOR VEHICLE THEFT,ATT: AUTOMOBILE,STREET,24.0,27.0,2016,"(41.872678492, -87.714290873)"
09/20/2016 05:15:00 AM,027XX W ARMITAGE AVE,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,1.0,22.0,2016,"(41.917498227, -87.696372212)"
09/20/2016 08:00:00 PM,107XX S NORMAL AVE,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,34.0,49.0,2016,"(41.698937738, -87.635342525)"
09/20/2016 10:00:00 PM,085XX S KILBOURN AVE,MOTOR VEHICLE THEFT,AUTOMOBILE,DRIVEWAY - RESIDENTIAL,18.0,70.0,2016,"(41.737463336, -87.733661758)"
09/20/2016 09:00:00 PM,085XX S KILPATRICK AVE,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,18.0,70.0,2016,"(41.737343108, -87.738513948)"
09/20/2016 10:30:00 PM,028XX E 77TH ST,MOTOR VEHICLE THEFT,AUTOMOBILE,VEHICLE NON-COMMERCIAL,7.0,43.0,2016,"(41.755974849, -87.555333653)"
09/20/2016 09:10:00 PM,073XX S OGLESBY AVE,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,7.0,43.0,2016,"(41.762152705, -87.567655233)"
09/20/2016 09:00:00 PM,070XX S CLYDE AVE,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,5.0,43.0,2016,"(41.767268251, -87.573884646)"
09/20/2016 06:00:00 PM,053XX N WINTHROP AVE,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,48.0,77.0,2016,"(41.979508888, -87.657902697)"
09/20/2016 11:30:00 PM,012XX N CICERO AVE,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,37.0,25.0,2016,"(41.903489956, -87.745985284)"
09/20/2016 05:30:00 PM,067XX S CHAPPEL AVE,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,5.0,43.0,2016,"(41.7729141, -87.575258771)"
09/20/2016 05:00:00 PM,045XX W MONROE ST,MOTOR VEHICLE THEFT,ATT: AUTOMOBILE,VEHICLE NON-COMMERCIAL,28.0,26.0,2016,"(41.879599571, -87.73924554)"
09/20/2016 08:30:00 PM,072XX S SOUTH SHORE DR,MOTOR VEHICLE THEFT,ATT: AUTOMOBILE,RESIDENCE,7.0,43.0,2016,"(41.764661719, -87.561203463)"
09/20/2016 04:00:00 PM,004XX N RIDGEWAY AVE,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,27.0,23.0,2016,"(41.889483658, -87.719802863)"
09/20/2016 08:45:00 PM,036XX W WRIGHTWOOD AVE,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,35.0,22.0,2016,"(41.928244138, -87.717921236)"
09/20/2016 12:00:00 PM,092XX S WESTERN AVE,MOTOR VEHICLE THEFT,AUTOMOBILE,OTHER,19.0,72.0,2016,"(41.726008504, -87.682221922)"
09/20/2016 09:00:00 AM,021XX S PAULINA ST,MOTOR VEHICLE THEFT,"CYCLE, SCOOTER, BIKE W-VIN",STREET,25.0,31.0,2016,"(41.85387986, -87.668542059)"
09/20/2016 01:00:00 PM,067XX N NEWGARD AVE,MOTOR VEHICLE THEFT,ATT: AUTOMOBILE,STREET,40.0,1.0,2016,"(42.004547548, -87.666935358)"
08/10/2016 07:30:00 PM,004XX N STATE ST,MOTOR VEHICLE THEFT,AUTOMOBILE,OTHER,42.0,8.0,2016,"(41.889453169, -87.627994833)"
09/17/2016 09:00:00 PM,072XX S SOUTH SHORE DR,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,7.0,43.0,2016,"(41.765664562, -87.562195799)"
09/21/2016 02:15:00 AM,071XX S EUCLID AVE,MOTOR VEHICLE THEFT,AUTOMOBILE,VEHICLE NON-COMMERCIAL,5.0,43.0,2016,"(41.765122701, -87.578121629)"
09/21/2016 08:00:00 AM,066XX S DREXEL AVE,MOTOR VEHICLE THEFT,AUTOMOBILE,PARKING LOT/GARAGE(NON.RESID.),5.0,42.0,2016,"(41.774196541, -87.603358499)"
09/21/2016 02:00:00 PM,010XX N FRANCISCO AVE,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,26.0,24.0,2016,"(41.899726167, -87.699274388)"
09/21/2016 03:48:00 PM,065XX S WESTERN AVE,MOTOR VEHICLE THEFT,THEFT/RECOVERY: AUTOMOBILE,STREET,15.0,66.0,2016,"(41.774757511, -87.683521815)"
09/21/2016 06:10:00 AM,009XX N MONTICELLO AVE,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,27.0,23.0,2016,"(41.898324943, -87.717628227)"
09/21/2016 04:00:00 PM,066XX S MARSHFIELD AVE,MOTOR VEHICLE THEFT,AUTOMOBILE,RESIDENCE-GARAGE,15.0,67.0,2016,"(41.773223302, -87.665313674)"
09/21/2016 05:00:00 PM,039XX W 78TH ST,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,18.0,70.0,2016,"(41.751375788, -87.720943875)"
09/21/2016 01:30:00 PM,048XX N MILWAUKEE AVE,MOTOR VEHICLE THEFT,AUTOMOBILE,PARKING LOT/GARAGE(NON.RESID.),45.0,11.0,2016,"(41.969336143, -87.762012845)"
09/21/2016 07:00:00 PM,096XX S VAN VLISSINGEN RD,MOTOR VEHICLE THEFT,ATT: AUTOMOBILE,STREET,7.0,51.0,2016,"(41.719574245, -87.57793358)"
09/21/2016 03:30:00 PM,039XX W POLK ST,MOTOR VEHICLE THEFT,THEFT/RECOVERY: AUTOMOBILE,STREET,24.0,26.0,2016,"(41.870737167, -87.723826284)"
09/21/2016 10:38:00 PM,024XX W HARRISON ST,MOTOR VEHICLE THEFT,THEFT/RECOVERY: AUTOMOBILE,STREET,2.0,28.0,2016,"(41.873879524, -87.687214909)"
09/21/2016 03:00:00 PM,010XX N DRAKE AVE,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,27.0,23.0,2016,"(41.899999836, -87.715242901)"
09/21/2016 05:00:00 PM,050XX W ROOSEVELT RD,MOTOR VEHICLE THEFT,AUTOMOBILE,PARKING LOT/GARAGE(NON.RESID.),24.0,25.0,2016,"(41.865820647, -87.749946406)"
09/21/2016 08:00:00 PM,081XX S LAFAYETTE AVE,MOTOR VEHICLE THEFT,ATT: AUTOMOBILE,VEHICLE NON-COMMERCIAL,21.0,44.0,2016,"(41.746473432, -87.625696039)"
09/21/2016 07:30:00 PM,033XX W PIERCE AVE,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,26.0,23.0,2016,"(41.909152464, -87.710275864)"
09/21/2016 06:30:00 PM,081XX S EBERHART AVE,MOTOR VEHICLE THEFT,ATT: AUTOMOBILE,VEHICLE NON-COMMERCIAL,6.0,44.0,2016,"(41.746711735, -87.612380387)"
09/21/2016 12:01:00 AM,068XX S JEFFERY BLVD,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,5.0,43.0,2016,"(41.77085535, -87.576426755)"
09/21/2016 12:30:00 PM,024XX W MEDILL AVE,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,1.0,22.0,2016,"(41.92406669, -87.688288878)"
09/21/2016 10:00:00 PM,019XX N WHIPPLE ST,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,35.0,22.0,2016,"(41.916299415, -87.703912502)"
09/21/2016 05:00:00 PM,016XX S ST LOUIS AVE,MOTOR VEHICLE THEFT,AUTOMOBILE,RESIDENCE,24.0,29.0,2016,"(41.858443981, -87.712754265)"
09/21/2016 04:30:00 AM,093XX S FOREST AVE,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,6.0,49.0,2016,"(41.724767418, -87.616636998)"
09/21/2016 11:00:00 PM,013XX W NORTH AVE,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,32.0,24.0,2016,"(41.91072397, -87.660972253)"
09/21/2016 11:00:00 PM,078XX S OGLESBY AVE,MOTOR VEHICLE THEFT,ATT: AUTOMOBILE,VEHICLE NON-COMMERCIAL,7.0,43.0,2016,"(41.752911413, -87.567468224)"
09/21/2016 10:00:00 AM,057XX W THOMAS ST,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,29.0,25.0,2016,"(41.900262944, -87.769571426)"
09/21/2016 02:00:00 AM,076XX S KINGSTON AVE,MOTOR VEHICLE THEFT,AUTOMOBILE,RESIDENTIAL YARD (FRONT/BACK),7.0,43.0,2016,"(41.756543074, -87.562686166)"
09/06/2016 11:00:00 PM,068XX S KEDVALE AVE,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,13.0,65.0,2016,"(41.769054926, -87.72617542)"
09/13/2016 05:00:00 PM,021XX W RACE AVE,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,26.0,24.0,2016,"(41.891487523, -87.680584476)"
09/18/2016 09:00:00 AM,061XX S ELLIS AVE,MOTOR VEHICLE THEFT,AUTOMOBILE,OTHER,20.0,42.0,2016,"(41.783257718, -87.601129129)"
09/16/2016 12:30:00 PM,004XX E 46TH PL,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,3.0,38.0,2016,"(41.810312534, -87.615310086)"
09/19/2016 08:00:00 PM,051XX N MC VICKER AVE,MOTOR VEHICLE THEFT,AUTOMOBILE,RESIDENCE-GARAGE,45.0,11.0,2016,"(41.974341805, -87.779417883)"
09/21/2016 06:00:00 PM,082XX S ANTHONY AVE,MOTOR VEHICLE THEFT,THEFT/RECOVERY: AUTOMOBILE,STREET,8.0,45.0,2016,"(41.745081375, -87.579836951)"
09/21/2016 08:04:45 PM,063XX W NORTH AVE,MOTOR VEHICLE THEFT,THEFT/RECOVERY: AUTOMOBILE,PARKING LOT/GARAGE(NON.RESID.),29.0,25.0,2016,"(41.909165461, -87.783765675)"
09/18/2016 07:00:00 PM,109XX S AVENUE M,MOTOR VEHICLE THEFT,ATT: AUTOMOBILE,STREET,10.0,52.0,2016,"(41.69640138, -87.537700072)"
09/16/2016 03:30:00 PM,092XX S LAFLIN ST,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,21.0,73.0,2016,"(41.725962108, -87.660356155)"
09/21/2016 12:00:00 PM,044XX N LAVERGNE AVE,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,45.0,15.0,2016,"(41.960887989, -87.752422189)"
09/18/2016 08:00:00 AM,012XX S CENTRAL PARK AVE,MOTOR VEHICLE THEFT,ATT: AUTOMOBILE,RESIDENCE,24.0,29.0,2016,"(41.86569762, -87.715404533)"
09/05/2016 12:00:00 PM,028XX N CLARK ST,MOTOR VEHICLE THEFT,AUTOMOBILE,PARKING LOT/GARAGE(NON.RESID.),44.0,6.0,2016,"(41.933582379, -87.645517082)"
09/20/2016 01:00:00 PM,051XX S PULASKI RD,MOTOR VEHICLE THEFT,AUTOMOBILE,CTA GARAGE / OTHER PROPERTY,23.0,62.0,2016,"(41.799808989, -87.723350952)"
09/13/2016 10:30:00 AM,011XX N CLARK ST,MOTOR VEHICLE THEFT,AUTOMOBILE,PARKING LOT/GARAGE(NON.RESID.),42.0,8.0,2016,"(41.902328043, -87.631401618)"
09/22/2016 01:00:00 AM,019XX N CAMPBELL AVE,MOTOR VEHICLE THEFT,"CYCLE, SCOOTER, BIKE W-VIN",STREET,1.0,22.0,2016,"(41.917030964, -87.68984044)"
09/22/2016 01:30:00 AM,081XX S MUSKEGON AVE,MOTOR VEHICLE THEFT,AUTOMOBILE,RESIDENCE-GARAGE,7.0,46.0,2016,"(41.747250073, -87.555237455)"
09/22/2016 12:00:00 AM,003XX E 54TH PL,MOTOR VEHICLE THEFT,AUTOMOBILE,PARKING LOT/GARAGE(NON.RESID.),3.0,40.0,2016,"(41.795640252, -87.61640903)"
09/22/2016 12:30:00 AM,022XX W ERIE ST,MOTOR VEHICLE THEFT,"CYCLE, SCOOTER, BIKE W-VIN",STREET,26.0,24.0,2016,"(41.893087915, -87.682606605)"
09/22/2016 08:42:00 AM,068XX S STATE ST,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,20.0,69.0,2016,"(41.770160999, -87.625050851)"
09/22/2016 10:35:00 PM,059XX W MIDWAY PARK,MOTOR VEHICLE THEFT,ATT: AUTOMOBILE,STREET,29.0,25.0,2016,"(41.888973464, -87.773005426)"
09/22/2016 01:30:00 AM,033XX W JACKSON BLVD,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,28.0,27.0,2016,"(41.877298126, -87.708910972)"
09/22/2016 09:30:00 PM,053XX W MADISON ST,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,28.0,25.0,2016,"(41.880328606, -87.758473298)"
09/22/2016 05:00:00 PM,051XX W MADISON ST,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,28.0,25.0,2016,"(41.880385563, -87.753970777)"
09/22/2016 10:00:00 PM,041XX N MOODY AVE,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,38.0,15.0,2016,"(41.95553561, -87.780532954)"
09/22/2016 08:00:00 PM,074XX S CHAMPLAIN AVE,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,6.0,69.0,2016,"(41.759569944, -87.609073409)"
09/22/2016 05:00:00 PM,013XX N SPRINGFIELD AVE,MOTOR VEHICLE THEFT,ATT: AUTOMOBILE,STREET,27.0,23.0,2016,"(41.904848712, -87.723935421)"
09/22/2016 09:30:00 PM,027XX W WASHINGTON BLVD,MOTOR VEHICLE THEFT,AUTOMOBILE,VEHICLE NON-COMMERCIAL,2.0,27.0,2016,"(41.882914147, -87.694674048)"
09/22/2016 11:00:00 PM,017XX N WINNEBAGO AVE,MOTOR VEHICLE THEFT,AUTOMOBILE,RESIDENCE-GARAGE,1.0,24.0,2016,"(41.913204898, -87.683397956)"
09/22/2016 08:00:00 PM,068XX N MINNETONKA AVE,MOTOR VEHICLE THEFT,ATT: AUTOMOBILE,STREET,41.0,12.0,2016,"(42.005396117, -87.763908945)"
09/22/2016 10:00:00 AM,014XX S TRUMBULL AVE,MOTOR VEHICLE THEFT,AUTOMOBILE,PARKING LOT/GARAGE(NON.RESID.),24.0,29.0,2016,"(41.861813345, -87.711631385)"
09/22/2016 11:00:00 PM,055XX S ASHLAND AVE,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,15.0,67.0,2016,"(41.79329893, -87.66456619)"
09/22/2016 06:00:00 PM,002XX S LAFLIN ST,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,2.0,28.0,2016,"(41.878556485, -87.664342629)"
09/22/2016 09:30:00 PM,079XX S RIDGELAND AVE,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,8.0,46.0,2016,"(41.750988117, -87.581666198)"
09/22/2016 08:00:00 PM,023XX W HARRISON ST,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,2.0,28.0,2016,"(41.873920047, -87.684181646)"
09/22/2016 04:00:00 PM,012XX W SCHOOL ST,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,44.0,6.0,2016,"(41.941642193, -87.659875649)"
09/22/2016 10:00:00 PM,021XX N HUDSON AVE,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,43.0,7.0,2016,"(41.920580172, -87.640027542)"
09/22/2016 10:27:00 AM,013XX N MASON AVE,MOTOR VEHICLE THEFT,THEFT/RECOVERY: AUTOMOBILE,RESIDENCE,29.0,25.0,2016,"(41.904542048, -87.774232187)"
07/25/2016 10:00:00 AM,008XX S KILBOURN AVE,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,24.0,26.0,2016,
07/01/2016 01:32:00 PM,0000X W 60TH ST,MOTOR VEHICLE THEFT,THEFT/RECOVERY: AUTOMOBILE,STREET,20.0,40.0,2016,
07/02/2016 04:05:00 PM,042XX N KNOX AVE,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,45.0,16.0,2016,
09/17/2016 06:32:00 PM,001XX E DELAWARE PL,MOTOR VEHICLE THEFT,AUTOMOBILE,HOTEL/MOTEL,42.0,8.0,2016,"(41.899192536, -87.62533113)"
